Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
10/2/2024,11:08:25,Mohonk,6.335,0.3,2.5,2.35,3.31,6.47,109.9,0.05,71,729.4,MHK,11.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:08:04,Mohonk,6.45,0.32,2.6,0.09,-0.01,6.51,101.9,0.05,66,729.4,MHK,11.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:07:39,Mohonk,6.556,0.34,2.8,0.09,-0.02,6.5,101,0.05,66,729.4,MHK,11,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:07:15,Mohonk,6.626,0.36,3,0.11,0,6.48,100.4,0.05,65,729.4,MHK,10.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:06:51,Mohonk,6.665,0.4,3.3,0.1,-0.04,6.47,99.8,0.05,65,729.4,MHK,10.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:06:13,Mohonk,6.818,0.5,4.1,0.09,-0.06,6.47,97.3,0.05,63,729.4,MHK,10.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:05:50,Mohonk,6.99,0.63,5.2,0.11,-0.07,6.47,96.9,0.05,63,729.4,MHK,10,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:05:23,Mohonk,7.211,0.94,7.8,0.12,-0.05,6.47,96.4,0.05,63,729.4,MHK,9.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:04:59,Mohonk,7.401,1.42,11.8,0.26,0,6.48,95.4,0.04,62,729.4,MHK,9.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:04:25,Mohonk,7.677,1.94,16.3,0.46,0.07,6.49,94.4,0.04,61,729.4,MHK,9.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:03:55,Mohonk,7.785,2.45,20.6,0.34,0,6.51,93.9,0.04,61,729.5,MHK,9,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:02:23,Mohonk,8.326,4.07,34.7,0.32,-0.03,6.57,93,0.04,60,729.5,MHK,8.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:01:57,Mohonk,8.477,4.63,39.6,0.27,-0.09,6.6,92.8,0.04,60,729.5,MHK,8.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:01:37,Mohonk,8.812,5.24,45.1,0.23,-0.17,6.63,93,0.04,60,729.4,MHK,8.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:01:12,Mohonk,9.389,5.8,50.7,0.41,-0.11,6.65,93.1,0.04,61,729.5,MHK,8,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:00:51,Mohonk,9.854,6.26,55.3,0.34,-0.12,6.68,93.6,0.04,61,729.5,MHK,7.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,11:00:26,Mohonk,10.705,6.79,61.2,0.4,0.07,6.71,93.1,0.04,61,729.5,MHK,7.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:59:58,Mohonk,11.547,7.22,66.3,0.38,-0.19,6.74,92.6,0.04,60,729.5,MHK,7.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:59:23,Mohonk,12.253,7.57,70.7,0.39,-0.19,6.77,92.5,0.04,60,729.4,MHK,7,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:59:00,Mohonk,12.627,7.72,72.7,0.4,-0.19,6.79,92.4,0.04,60,729.4,MHK,6.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:58:21,Mohonk,13.715,8.05,77.6,0.47,-0.26,6.84,92.8,0.04,60,729.4,MHK,6.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:58:00,Mohonk,14.696,8.1,79.8,0.46,-0.24,6.88,93,0.04,60,729.5,MHK,6.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:57:18,Mohonk,16.221,8.38,85.4,0.53,-0.25,6.99,92.5,0.04,60,729.6,MHK,6,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:56:54,Mohonk,16.809,8.52,87.8,0.64,-0.16,7.09,92.3,0.04,60,729.5,MHK,5.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:56:09,Mohonk,17.378,8.87,92.5,0.8,-0.12,7.38,92,0.04,60,729.5,MHK,5.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:55:42,Mohonk,18.19,9.21,97.7,0.61,-0.23,7.59,90.6,0.04,59,729.5,MHK,5.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:55:18,Mohonk,18.353,9.37,99.7,0.55,-0.18,7.66,90.3,0.04,59,729.5,MHK,5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:54:56,Mohonk,18.387,9.42,100.3,0.48,-0.26,7.68,90.3,0.04,59,729.6,MHK,4.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:54:28,Mohonk,18.412,9.46,100.8,0.5,-0.29,7.72,90.3,0.04,59,729.5,MHK,4.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:54:05,Mohonk,18.415,9.48,101,0.54,-0.19,7.72,90.3,0.04,59,729.5,MHK,4.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:53:38,Mohonk,18.428,9.5,101.2,0.46,-0.3,7.76,90.3,0.04,59,729.5,MHK,4,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:52:54,Mohonk,18.448,9.51,101.4,0.47,-0.29,7.78,90.2,0.04,59,729.5,MHK,3.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:52:28,Mohonk,18.446,9.52,101.5,0.49,-0.26,7.8,90.3,0.04,59,729.5,MHK,3.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:51:51,Mohonk,18.465,9.54,101.8,0.4,-0.34,7.83,90.2,0.04,59,729.5,MHK,3.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:51:09,Mohonk,18.508,9.56,102,0.36,-0.38,7.84,90.2,0.04,59,729.5,MHK,3,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:48:55,Mohonk,18.516,9.56,102,0.39,-0.32,7.83,90.2,0.04,59,729.6,MHK,2.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:48:21,Mohonk,18.523,9.57,102.2,0.37,-0.32,7.85,90.2,0.04,59,729.5,MHK,2.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:47:49,Mohonk,18.541,9.59,102.4,0.44,-0.32,7.86,90.3,0.04,59,729.6,MHK,2.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:46:27,Mohonk,18.554,9.57,102.3,0.3,-0.35,7.84,90.2,0.04,59,729.5,MHK,2,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:45:46,Mohonk,18.575,9.5,101.6,0.36,-0.35,7.8,90.1,0.04,59,729.5,MHK,1.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:44:11,Mohonk,18.599,9.49,101.5,0.34,-0.3,7.81,90.2,0.04,59,729.6,MHK,1.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:43:38,Mohonk,18.605,9.51,101.8,0.46,-0.31,7.83,90.2,0.04,59,729.7,MHK,1.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:42:34,Mohonk,18.642,9.55,102.2,0.46,-0.29,7.86,90.3,0.04,59,729.6,MHK,1,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:40:07,Mohonk,18.671,9.6,102.8,0.34,-0.32,7.84,90.4,0.04,59,729.5,MHK,0.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:38:27,Mohonk,18.708,9.68,103.8,0.21,-0.37,7.55,90.4,0.04,59,729.5,MHK,0.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:37:58,Mohonk,18.703,9.71,104.1,0.22,-0.39,7.23,90.5,0.04,59,729.5,MHK,0.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:37:36,Mohonk,18.696,9.74,104.4,0.23,-0.37,8.34,90.5,0.04,59,729.6,MHK,0,NA,NA,NA,41.766,-74.158,379
