Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
8/19/2025,11:41:05,Osiris,23.921,8.77,104,0.14,-1.11,66.3,0.03,43,734.5,OSR,0,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:41:29,Osiris,23.926,8.75,103.8,0.21,-1.1,75.2,0.03,49,734.5,OSR,0.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:42:04,Osiris,23.943,8.7,103.2,0.18,-1.14,75.1,0.03,49,734.5,OSR,0.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:42:24,Osiris,23.907,8.68,103,0.22,-1.12,75.1,0.03,49,734.4,OSR,0.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:42:44,Osiris,23.85,8.67,102.7,0.23,-1.09,75,0.03,49,734.5,OSR,1,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:43:07,Osiris,23.827,8.65,102.5,0.25,-1.1,75,0.03,49,734.5,OSR,1.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:43:38,Osiris,23.803,8.69,102.9,0.3,-1.08,75.1,0.03,49,734.5,OSR,1.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:43:59,Osiris,23.774,8.65,102.4,0.23,-1.11,75,0.03,49,734.5,OSR,1.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:44:19,Osiris,23.754,8.64,102.2,0.31,-1.06,75,0.03,49,734.5,OSR,2,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:44:43,Osiris,23.749,8.64,102.2,0.24,-1.07,75,0.03,49,734.5,OSR,2.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:45:04,Osiris,23.746,8.64,102.2,0.26,-1.06,75,0.03,49,734.5,OSR,2.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:45:25,Osiris,23.746,8.65,102.2,0.27,-1.11,75,0.03,49,734.5,OSR,2.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:45:53,Osiris,23.743,8.66,102.4,0.23,-1.08,75,0.03,49,734.5,OSR,3,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:46:15,Osiris,23.736,8.65,102.3,0.31,-1.07,74.9,0.03,49,734.5,OSR,3.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:46:57,Osiris,23.693,8.62,101.9,0.26,-1.08,75,0.03,49,734.5,OSR,3.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:47:55,Osiris,23.657,8.57,101.2,0.23,-1.11,74.9,0.03,49,734.5,OSR,3.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:48:23,Osiris,23.621,8.65,102,0.25,-1.08,75,0.03,49,734.5,OSR,4,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:48:57,Osiris,23.622,8.67,102.3,0.26,-1.07,75,0.03,49,734.5,OSR,4.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:49:19,Osiris,23.576,8.7,102.6,0.27,-1.04,75,0.03,49,734.4,OSR,4.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:49:43,Osiris,20.745,9.61,109.8,0.33,-0.96,76.9,0.04,50,734.5,OSR,4.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:50:09,Osiris,19.239,10.91,118.3,0.46,-0.88,80.1,0.04,52,734.4,OSR,5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:50:43,Osiris,17.23,12.67,131.9,0.44,-0.79,80.1,0.04,52,734.4,OSR,5.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:51:10,Osiris,15.693,13.36,134.6,0.59,-0.65,80.3,0.04,52,734.3,OSR,5.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:51:39,Osiris,14.94,13.59,134.6,0.71,-0.48,79.6,0.04,52,734.5,OSR,5.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:52:17,Osiris,13.966,13.51,131.1,0.84,-0.34,80.2,0.04,52,734.3,OSR,6,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:52:29,Osiris,13.729,13.4,129.3,1.05,-0.27,80.4,0.04,52,734.4,OSR,6.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:53:02,Osiris,13.157,13.14,125.2,0.85,-0.26,80.3,0.04,52,734.2,OSR,6.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:53:33,Osiris,12.86,13,123,0.65,-0.32,80.1,0.04,52,734.4,OSR,6.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:53:59,Osiris,12.358,12.82,120,0.79,-0.2,80.4,0.04,52,734.5,OSR,7,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:54:29,Osiris,11.887,12.54,116.1,0.55,-0.32,80.6,0.04,52,734.3,OSR,7.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:54:52,Osiris,11.356,12.42,113.6,1.1,-0.24,80.4,0.04,52,734.3,OSR,7.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:55:26,Osiris,10.248,12.38,110.3,0.44,-0.45,81.2,0.04,53,734.3,OSR,7.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:55:41,Osiris,9.956,12.2,108,0.52,-0.41,80.4,0.04,52,734.4,OSR,8,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:56:12,Osiris,9.275,11.8,102.8,0.37,-0.51,80.5,0.04,52,734.4,OSR,8.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:56:34,Osiris,8.798,11.17,96.2,0.32,-0.45,80.8,0.04,53,734.4,OSR,8.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:56:53,Osiris,8.508,10.38,88.8,0.3,-0.52,81,0.04,53,734.3,OSR,8.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:57:28,Osiris,8.221,9.51,80.8,0.59,-0.35,81.1,0.04,53,734.4,OSR,9,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:57:55,Osiris,7.908,8.88,74.8,0.38,-0.39,81.4,0.04,53,734.4,OSR,9.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:58:31,Osiris,7.702,8.16,68.4,0.38,-0.4,81.5,0.04,53,734.4,OSR,9.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:59:07,Osiris,7.427,7.19,59.9,0.21,-0.5,82,0.04,53,734.4,OSR,9.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,11:59:40,Osiris,7.19,5.33,44.1,0.21,-0.46,82.8,0.04,54,734.3,OSR,10,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:00:00,Osiris,7.063,4.64,38.3,0.14,-0.5,82.9,0.04,54,734.4,OSR,10.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:00:21,Osiris,6.876,3.91,32.1,0.16,-0.49,83.5,0.04,54,734.3,OSR,10.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:00:51,Osiris,6.75,2.49,20.4,0.13,-0.52,84.6,0.04,55,734.3,OSR,10.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:01:10,Osiris,6.675,1.86,15.2,0.07,-0.54,85.1,0.04,55,734.4,OSR,11,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:01:31,Osiris,6.584,1.35,11,0.06,-0.5,85.5,0.04,56,734.3,OSR,11.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:01:53,Osiris,6.469,1.03,8.4,0.05,-0.53,85.7,0.04,56,734.4,OSR,11.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:02:13,Osiris,6.388,0.84,6.9,0.05,-0.52,85.4,0.04,55,734.3,OSR,11.75,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:02:32,Osiris,6.345,0.72,5.8,0.07,-0.54,85.8,0.04,56,734.3,OSR,12,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:02:52,Osiris,6.316,0.64,5.2,0.06,-0.5,86.5,0.04,56,734.4,OSR,12.25,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:03:15,Osiris,6.271,0.58,4.7,0.06,-0.51,87.3,0.04,57,734.4,OSR,12.5,NA,NA,NA,41.5797,-74.1662,354
8/19/2025,12:03:37,Osiris,6.262,0.54,4.4,0.54,0.83,87.6,0.04,57,734.3,OSR,12.75,NA,NA,NA,41.5797,-74.1662,354
